NCESSCH,free_lunches
482985010504,4
482985011171,27
482985011172,19
482985011173,55
482985011424,75
482985012075,0
482985012083,13
482985021181,14
482988003364,44
482991003365,36
482991003366,41
482991021160,49
482994003368,22
482994012015,0
483000003370,73
483003003372,52
483003007168,60
483006003373,45
483006008876,54
483006010958,52
483006010959,72
483006010960,49
483006011304,0
483012003379,22
483012006143,22
483012009644,0
483012010505,19
483012011883,22
483018003380,69
483018003381,48
483018003382,67
483018003383,82
483021003384,74
483021003385,53
483021007043,71
483025003388,92
483025003389,94
483025003390,98
483025003391,94
483025006996,97
483025008655,0
483025008656,96
483025008846,88
483025009298,94
483025010820,97
483025012403,98
483025012441,87
483030003394,53
483030006178,71
483034003395,63
483034003396,47
483034003397,63
483034007450,56
483034011038,0
483034012798,63
483036003399,37
483036003400,34
483039000567,68
483039003401,69
483039003402,72
483039003403,80
483039003404,91
483039003405,83
483039003406,85
483039003407,84
483039003408,69
483039003409,79
483039003410,79
483039003411,65
483039003412,79
483039003413,69
483039003414,85
483039003415,72
483039003416,68
483039003417,87
483039003418,81
483039003419,86
483039003420,81
483039003421,77
483039003422,75
483039003423,86
483039003695,55
483039005551,79
483039005552,63
483039005778,49
483039005779,75
483039005898,69
483039006144,53
483039006301,51
483039006449,86
483039006450,46
483039006583,75
483039006755,54
483039006972,55
483039006973,41
483039007578,63
483039007579,68
483039007860,53
483039008192,86
483039008764,44
483039009574,60
483039010601,87
483039011201,54
483039012089,75
483039013041,0
483042003424,88
483042003425,72
483042003426,82
483042006302,90
483042007028,93
483042009329,0
483045003427,27
483045010629,0
483048003429,13
483057003430,52
483057003431,40
483057003432,63
483057003434,69
483057003435,85
483057003436,84
483057003437,40
483057003438,37
483057003439,36
483057003440,46
483057003441,47
483057003442,61
483057003443,56
483057003444,77
483057003445,26
483057003446,65
483057003447,25
483057003448,80
483057003450,55
483057003451,47
483057003452,80
483057003453,74
483057005118,37
483057005121,30
483057005899,39
483057005900,32
483057006145,28
483057006756,49
483057006757,49
483057008987,11
483057008988,36
483057008989,56
483057012290,38
483057012458,53
483057012704,54
483060003458,18
483060006303,21
483060006304,38
483060006586,25
483060007589,16
483060007590,16
483060010630,22
483060010631,56
483060011529,22
483060012896,0
483064003462,31
483064003463,24
483064003464,28
483064005554,42
483064006452,53
483064006453,30
483064006886,17
483064007033,40
483064007394,50
483064012131,38
483064012440,22
483066003461,38
483069003467,45
483069005556,59
483069009351,55
483072003468,42
483072003469,35
483072009359,0
483075003471,30
483075006887,38
483075007097,0
483075007098,0
483075008901,0
483075011003,0
483078003473,76
483081003475,59
483087003476,47
483087003477,40
483087009008,48
483093003478,74
483093003479,63
483093003480,52
483093003481,58
483095003484,78
483095003485,84
483095003487,53
483095003488,70
483095003489,75
483095008348,67
483104001509,90
483104003492,92
483104003493,62
483104003494,93
483104003495,89
483104003496,89
483104003497,71
483104003498,90
483104005901,94
483104006017,90
483104006146,58
483104006456,85
483104006760,92
483104006997,72
483104007963,92
483104008657,89
483104009483,73
483104009485,88
483104009505,94
483104009510,63
483104011386,86
483104011388,86
483104012726,90
483104012901,98
483117003504,67
483117003505,30
483117003506,55
483117003508,54
483117003509,57
483117007746,45
483120003510,32
483123003511,92
483123007357,96
483123010834,0
483123012311,92
483126003512,45
483126003513,20
483126003514,23
483126006018,25
483126007999,32
483126008882,0
483126009353,40
483126011310,20
483126012213,16
483129003515,71
483129003516,60
483129007037,88
483129010951,0
483129021424,64
483132003518,79
483138003520,96
483141003521,43
483147003522,93
483147003523,86
483147003524,96
483147008145,63
483150003526,78
483156003527,59
483156003528,47
483156009496,0
483162003529,74
483162010842,0
483162012501,64
483165003530,57
483165003531,45
483176003532,73
483176003533,95
483176003535,76
483176003536,85
483176003537,95
483176003538,81
483176007077,0
483176007078,96
483176007736,89
483176009399,77
483177003539,55
483177003540,63
483177003541,41
483177006457,58
483186003544,18
483186003545,10
483189003546,83
483189003547,80
483189003548,84
483189003549,88
483189008094,79
483192005557,80
483192009635,87
483192013019,93
483192013057,0
483195003551,74
483195008899,69
483197003552,67
483197003553,57
483201003555,56
483209003557,94
483209003558,91
483209003559,92
483209003560,93
483209003561,63
483209003562,75
483209009000,0
483209010974,79
483209010975,77
483209010976,89
483209011314,80
483213003564,80
483213003565,83
483213003566,83
483213005102,79
483216003567,46
483216003568,34
483216007296,34
483216011228,38
483219003569,78
483219003570,69
483219006019,75
483219007011,83
483219011227,66
483219012965,86
483222003573,22
483225003574,38
483225003575,39
483225012809,0
483228003576,54
483228003577,38
483228003578,44
483228003579,66
483228003580,53
483228003581,36
483228003582,34
483228007662,0
483228008674,0
483231003583,43
483231003584,33
483231005780,37
483231008784,33
483231010668,0
483234003585,70
483234003586,47
483234003587,60
483234011143,0
483234012017,76
483237003589,49
483237003590,62
483237003591,28
483237003592,39
483237003593,46
483237003594,25
483237006147,33
483237006762,38
483237007840,56
483237007841,53
483237009177,0
483237012223,53
483237012886,32
483237021191,36
483240003595,75
483240003596,60
483240003597,59
483240003599,76
483240005558,77
483240007079,74
483240007407,72
483240008997,65
483240008998,63
483240008999,27
483240009358,30
483240010972,56
483240011395,66
483240011438,63
483240011455,69
483240011842,47
483240012541,73
483240012876,0
483240012930,0
483240012981,0
483240013059,75
483243003600,61
483243003601,47
483243006458,59
483243010943,0
483243010944,0
483246003602,45
483246003603,31
483246006021,38
483246012169,40
483249003605,34
483261003608,94
483264003609,37
483264003610,70
483264006589,50
483264011079,54
483270011372,51
483273003614,79
483273003615,69
483273003616,73
483274003617,89
483274003618,74
483274005902,77
483274007008,0
483274008575,0
483274010685,0
483279003620,50
483279003622,65
483279006459,55
483288003624,45
483288009640,0
483291003625,51
483291003626,45
483291012155,45
483294000290,45
483294000295,84
483294003627,86
483294003628,33
483294003629,0
483294003630,30
483294003631,87
483294003632,44
483294003633,85
483294003634,86
483294003635,86
483294003636,56
483294003637,77
483294003638,69
483294003639,67
483294003640,17
483294003642,69
483294003643,72
483294003644,82
483294003645,64
483294003646,42
483294003647,45
483294003648,90
483294003649,81
483294003650,41
483294003651,81
483294003652,92
483294003653,83
483294003654,89
483294003655,65
483294003657,93
483294003658,92
483294003659,82
483294003660,80
483294003661,70
483294003662,64
483294005559,64
483294005561,37
483294005562,67
483294005783,27
483294005784,61
483294005799,57
483294005813,0
483294006035,67
483294006590,87
483294006766,33
483294006767,14
483294006889,85
483294007181,53
483294007182,13
483294007513,27
483294007515,35
483294007516,18
483294007801,14
483294007802,6
483294008116,10
483294008447,15
483294008448,42
483294008705,5
483294009130,55
483294009131,26
483294010430,11
483294010431,48
483294010432,25
483294010433,11
483294011132,12
483294011133,44
483294011134,0
483294011135,63
483294011973,14
483294012435,10
483294012442,17
483294012657,12
483294012658,19
483294012865,0
483294021007,55
483294021107,48
483294021108,30
483297003663,69
483297003664,59
483301003665,71
483301003666,46
483301003667,38
483301003668,49
483301006768,57
483301007671,48
483301008965,0
483303003670,66
483306003673,0
483306003674,0
483306003675,0
483306003677,0
483306003683,0
483306006890,0
483306007924,0
483306008604,0
483306008811,0
483306008812,0
483306009268,0
483306009269,0
483306012524,0
483309003728,49
483312000353,47
483312000354,69
483312002944,51
483312002953,56
483312003032,6
483312003687,78
483312003688,89
483312003689,92
483312003690,74
483312003692,40
483312003693,58
483312003694,76
483312003696,82
483312003697,89
483312003698,69
483312003699,80
483312003700,17
483312003701,72
483312003704,91
483312003705,91
483312003706,67
483312003707,88
483312003708,68
483312003709,49
483312003711,50
483312003712,86
483312003713,60
483312003714,74
483312003715,40
483312003716,63
483312003717,83
483312003718,63
483312003719,85
483312003720,80
483312003721,71
483312003722,34
483312003723,75
483312003725,94
483312003726,54
483312005563,86
483312005564,0
483312005565,61
483312005785,38
483312005786,63
483312005787,76
483312005789,61
483312006023,30
483312006148,45
483312006149,61
483312006150,66
483312006151,79
483312006460,46
483312006461,47
483312006592,43
483312006769,45
483312006891,62
483312007184,70
483312007185,71
483312007521,76
483312007522,40
483312007523,71
483312007524,27
483312007808,26
483312007809,53
483312007811,32
483312008119,72
483312008450,42
483312008707,81
483312008708,38
483312009134,48
483312009135,58
483312009136,40
483312009137,0
483312009469,52
483312009470,7
483312009471,9
483312009472,32
483312010437,60
483312010438,42
483312010439,54
483312010440,40
483312010441,65
483312010442,84
483312010443,33
483312011136,50
483312011137,71
483312011138,35
483312011431,25
483312011468,10
483312011549,39
483312011559,71
483312011780,55
483312011794,55
483312011863,58
483312011958,45
483312012076,23
483312012098,14
483312012182,36
483312012195,12
483312012332,40
483312012341,94
483312012344,47
483312012347,37
483312012413,28
483312012591,0
483312012604,39
483312012627,18
483312012643,19
483312012811,9
483312012838,26
483312012860,34
483312012911,0
483312012944,0
483312012985,0
483312012989,0
483312013050,0
483312021008,56
483312021113,49
483312021114,40
483312021115,8
483318003729,7
483318003730,24
483318003732,20
483318003773,0
483318005904,4
483318006156,23
483318006593,44
483318007872,11
483318007873,28
483318007874,28
483318007875,7
483318007876,39
483318007877,40
483318008535,0
483318011207,22
483318011208,26
483318011530,11
483318011993,17
483318012004,13
483318012019,13
483318012273,0
483318012293,25
483318012301,19
483318012421,22
483318012707,14
483318012709,12
483318012710,23
483318012906,17
483321003737,0
483321007550,0
483321008724,0
483321010487,0
483324003738,76
483324003739,64
483327003740,53
483327011078,0
483334003741,83
483334003742,83
483336003743,69
483336003744,53
483336003745,62
483339003747,85
483339003748,75
483342003751,70
483357003754,81
483357009014,0
483357011543,0
483357012136,0
483363003755,75
483363003756,45
483363003757,65
483366003758,61
483366003759,73
483366003760,81
483369003761,81
483369009481,71
483372003762,64
483372003763,46
483372003764,56
483372006308,59
483372012525,60
483378003766,47
483378003767,33
483378003768,39
483384003769,71
483384003770,59
483384006024,66
483384011361,0
483387003771,61
483387003772,58
483390003775,65
483396003777,71
483398003779,68
483398009184,0
483398009185,0
483398010543,0
483398010544,0
483398010545,0
483402003780,71
483402003781,67
483402003782,58
483402003783,66
483405003784,71
483405003787,78
483405003788,63
483405003790,83
483405005566,80
483405012588,95
483411003793,68
483411003794,44
483411006595,55
483414003795,54
483417003796,30
483417003798,88
483417003800,38
483417003801,58
483417003802,48
483417003803,78
483417006894,50
483423003804,25
483423003805,21
483423003806,19
483426003807,40
483426003808,22
483426006770,29
483426008419,37
483429003813,90
483429003814,94
483429003815,67
483429003816,73
483429005567,76
483429008317,98
483429008964,0
483429010874,83
483429012578,78
483432001444,47
483432001447,90
483432001466,86
483432003817,70
483432003818,86
483432003819,70
483432003820,83
483432003821,59
483432003822,86
483432003823,68
483432003824,85
483432003825,89
483432003826,85
483432003827,81
483432003828,81
483432003829,90
483432003830,82
483432003831,92
483432003832,91
483432003833,83
483432003834,84
483432003835,76
483432003836,87
483432003837,84
483432003838,94
483432003839,82
483432003840,92
483432003841,93
483432003842,90
483432003843,79
483432003844,91
483432003845,93
483432003846,89
483432003847,91
483432003848,93
483432003849,82
483432003850,87
483432003851,92
483432003852,88
483432003853,71
483432003854,62
483432003855,63
483432003856,86
483432004691,65
483432005568,59
483432005569,91
483432005905,87
483432007033,0
483432008635,0
483432008828,0
483432009283,62
483432009284,91
483432010775,85
483432010776,0
483432010777,88
483432010778,70
483432010779,65
483432010780,49
483432010781,63
483432010782,64
483432010783,86
483432010784,89
483432010785,91
483432012135,89
483432012697,0
483432012701,0
483432012702,0
483432012706,0
483432012958,0
483432012970,0
483438003858,86
483441003859,54
483444003096,33
483444003114,20
483444003116,23
483444003861,53
483444003862,33
483444003863,25
483444003864,24
483444003865,16
483444005570,53
483444005791,42
483444007531,0
483444007532,36
483444007815,17
483444009141,42
483444009142,40
483444009143,6
483444009494,13
483444011152,12
483444011153,24
483444011379,0
483444011446,25
